Time,Yaw,Pitch,Roll,a_x,a_y,a_z,Pressure,Altitude,launch_detected,kf_velocity,kf_altitude,er_velocity,er_altitude,predicted_apogee,trigger_achieved,fins_retracted,er_apogee_pred
1446.357887,-166.10,2.38,124.17,0.12,-0.89,0.56,99.78,425.51,1,1.77,427.23,8.04,426.63,425.52,0,0,426.47
1446.368370,-165.83,2.48,124.37,0.12,-0.88,0.56,99.76,428.82,1,1.94,427.32,-5.58,426.70,428.85,0,0,428.82
1446.378069,-165.70,2.53,124.47,0.13,-0.88,0.57,99.78,425.51,1,1.74,427.26,12.84,426.68,425.52,0,0,428.06
1446.387990,-165.30,2.69,124.77,0.14,-0.87,0.57,99.76,428.82,1,1.91,427.34,-3.54,426.74,428.85,0,0,428.82
1446.436668,-163.76,3.26,125.79,0.13,-0.84,0.52,99.78,425.51,1,1.71,427.28,10.40,426.74,425.52,0,0,427.09
1446.441534,-163.64,3.30,125.82,0.12,-0.84,0.52,99.76,428.82,1,1.87,427.37,-12.71,426.79,428.85,0,0,428.82
1446.451247,-163.25,3.41,125.86,0.12,-0.83,0.51,99.78,425.51,1,1.67,427.30,1.74,426.77,425.51,0,0,425.52
1446.460919,-163.25,3.41,125.86,0.12,-0.83,0.51,99.78,425.51,1,1.47,427.23,-3.45,426.74,425.49,0,0,425.51
1446.470648,-162.85,3.51,125.84,0.11,-0.84,0.50,99.77,426.61,1,1.40,427.21,2.09,426.74,426.59,0,0,426.66
1446.480288,-162.57,3.57,125.82,0.11,-0.84,0.52,99.78,425.51,1,1.21,427.15,7.90,426.80,425.47,0,0,426.43
1446.490039,-162.43,3.61,125.80,0.10,-0.84,0.53,99.77,426.61,1,1.15,427.13,-4.45,426.89,426.57,0,0,426.61
1446.534069,-161.05,3.89,125.59,0.04,-0.84,0.54,99.78,425.51,1,0.97,427.07,-19.19,426.89,425.44,0,0,425.51
1446.538896,-161.05,3.89,125.59,0.04,-0.84,0.54,99.78,425.51,1,0.80,427.01,6.15,426.87,425.43,0,0,426.09
1446.548537,-160.56,4.01,125.49,0.01,-0.82,0.54,99.77,426.61,1,0.76,426.99,10.79,426.87,426.53,0,0,428.35
1446.558183,-160.22,4.09,125.41,-0.00,-0.82,0.53,99.76,428.82,1,0.96,427.09,-2.63,426.84,428.76,0,0,428.82
1446.567968,-160.05,4.13,125.37,-0.01,-0.82,0.52,99.77,426.61,1,0.90,427.07,0.28,426.80,426.54,0,0,426.48
1446.578687,-159.52,4.26,125.23,-0.00,-0.81,0.51,99.78,425.51,1,0.73,427.01,-8.69,426.80,425.42,0,0,425.51
1446.588394,-159.35,4.30,125.18,-0.00,-0.81,0.51,99.76,428.82,1,0.93,427.10,8.29,426.87,428.75,0,0,429.86
1446.598056,-158.98,4.39,125.08,0.00,-0.79,0.50,99.77,426.61,1,0.87,427.09,-7.06,426.89,426.54,0,0,426.61
1446.642070,-157.44,4.73,124.74,0.01,-0.73,0.50,99.78,425.51,1,0.70,427.02,-2.64,426.89,425.42,0,0,425.51
1446.651734,-156.83,4.85,124.64,0.02,-0.73,0.50,99.76,429.93,1,1.02,427.16,18.83,426.98,429.87,0,0,435.41
1446.661461,-156.42,4.94,124.57,0.02,-0.73,0.52,99.78,425.51,1,0.83,427.10,-13.44,426.95,425.43,0,0,425.51
1446.671158,-156.42,4.94,124.57,0.02,-0.73,0.52,99.78,425.51,1,0.66,427.03,-5.27,426.93,425.41,0,0,425.51
1446.680916,-155.39,5.17,124.47,0.04,-0.77,0.51,99.78,425.51,1,0.49,426.96,-10.80,426.93,425.39,0,0,425.51
1446.690579,-155.39,5.17,124.47,0.04,-0.77,0.51,99.78,425.51,1,0.33,426.90,-5.27,426.93,425.38,0,0,425.51
1446.700397,-154.55,5.38,124.48,0.04,-0.76,0.51,99.78,425.51,1,0.18,426.84,0.00,426.87,425.36,0,0,425.51
1446.749401,-152.69,5.77,124.85,0.07,-0.82,0.52,99.77,426.61,1,0.16,426.83,0.00,426.87,426.47,0,0,426.61
1446.759057,-151.92,5.89,125.09,0.09,-0.77,0.57,99.79,422.46,1,-0.32,426.63,-23.72,426.80,422.46,0,0,422.46
1446.768740,-151.92,5.89,125.09,0.09,-0.77,0.57,99.79,422.46,1,-0.78,426.43,-12.96,426.72,422.46,0,0,422.46
1446.778465,-151.12,5.99,125.36,0.10,-0.78,0.60,99.77,426.61,1,-0.75,426.43,5.40,426.74,426.61,0,0,427.05
1446.788168,-150.58,6.06,125.56,0.11,-0.77,0.63,99.77,426.61,1,-0.73,426.43,-13.41,426.77,426.61,0,0,426.61
1446.797932,-150.31,6.09,125.65,0.10,-0.77,0.64,99.78,425.51,1,-0.83,426.38,5.12,426.70,425.51,0,0,425.89
1446.807957,-149.53,6.18,125.94,0.10,-0.76,0.66,99.78,425.51,1,-0.93,426.33,-5.26,426.63,425.51,0,0,425.51
1446.861400,-146.91,6.43,126.50,0.12,-0.78,0.61,99.77,426.61,1,-0.90,426.34,-7.91,426.72,426.61,0,0,426.61
1446.871076,-146.91,6.43,126.50,0.12,-0.78,0.61,99.77,426.61,1,-0.87,426.34,5.27,426.72,426.61,0,0,427.02
1446.881355,-146.26,6.44,126.65,0.12,-0.80,0.61,99.78,425.51,1,-0.96,426.29,0.00,426.69,425.51,0,0,425.51
1446.891024,-145.83,6.43,126.78,0.11,-0.78,0.60,99.78,425.51,1,-1.04,426.25,0.00,426.61,425.51,0,0,425.51
1446.900671,-145.83,6.43,126.78,0.11,-0.78,0.60,99.78,425.51,1,-1.12,426.20,-2.63,426.61,425.51,0,0,425.51
1446.910333,-144.99,6.36,127.13,0.10,-0.77,0.60,99.76,428.82,1,-0.84,426.32,7.90,426.58,428.82,0,0,429.74
1446.959656,-142.69,5.75,127.88,0.02,-0.82,0.54,99.77,426.61,1,-0.80,426.32,-2.63,426.61,426.61,0,0,426.61
1446.969338,-142.12,5.56,128.04,0.01,-0.84,0.50,99.76,428.82,1,-0.53,426.43,17.68,426.58,428.82,0,0,433.61
1446.978989,-141.93,5.50,128.10,0.02,-0.84,0.51,99.76,429.93,1,-0.15,426.59,10.84,426.73,429.93,0,0,431.69
1446.988658,-141.53,5.38,128.22,0.02,-0.86,0.50,99.76,428.82,1,0.10,426.69,-4.16,426.71,428.67,0,0,428.82
1446.998371,-140.91,5.20,128.35,0.03,-0.88,0.49,99.76,429.93,1,0.45,426.84,2.87,426.73,429.81,0,0,430.06
1447.008032,-140.91,5.20,128.35,0.03,-0.88,0.49,99.76,429.93,1,0.79,426.99,10.53,426.75,429.85,0,0,431.56
1447.018017,-140.25,5.04,128.38,0.02,-0.89,0.50,99.77,426.61,1,0.74,426.98,2.63,426.71,426.52,0,0,426.71
1447.072938,-137.54,4.77,127.81,0.05,-0.92,0.60,99.77,426.61,1,0.70,426.97,-7.55,426.73,426.52,0,0,426.61
1447.077767,-137.28,4.79,127.76,0.05,-0.89,0.62,99.78,425.51,1,0.54,426.91,-2.67,426.73,425.40,0,0,425.51
1447.087789,-137.28,4.79,127.76,0.05,-0.89,0.62,99.78,425.51,1,0.39,426.85,2.41,426.64,425.38,0,0,425.59
1447.098047,-136.25,4.93,127.61,0.04,-0.85,0.58,99.77,426.61,1,0.36,426.84,-6.96,426.58,426.49,0,0,426.61
1447.107957,-135.99,4.98,127.59,0.03,-0.84,0.57,99.76,428.82,1,0.58,426.94,8.00,426.64,428.72,0,0,429.77
1447.117840,-135.47,5.10,127.57,0.02,-0.82,0.56,99.76,428.82,1,0.78,427.03,0.00,426.64,428.74,0,0,428.82
1447.127758,-134.69,5.29,127.58,0.01,-0.83,0.53,99.77,426.61,1,0.74,427.02,7.23,426.67,426.52,0,0,427.33
1447.181827,-132.02,6.11,128.26,0.00,-0.86,0.48,99.77,426.61,1,0.69,427.01,-3.15,426.62,426.52,0,0,426.61
1447.191501,-132.02,6.11,128.26,0.00,-0.86,0.48,99.77,426.61,1,0.65,427.00,-1.64,426.64,426.51,0,0,426.61
1447.201168,-130.90,6.47,128.76,-0.01,-0.85,0.45,99.76,429.93,1,0.97,427.14,9.83,426.67,429.86,0,0,431.28
1447.210826,-130.62,6.55,128.89,-0.01,-0.85,0.45,99.78,425.51,1,0.79,427.07,3.43,426.67,425.42,0,0,425.55
1447.220517,-130.04,6.72,129.15,-0.02,-0.85,0.44,99.78,425.51,1,0.61,427.01,5.84,426.67,425.41,0,0,426.03
1447.230168,-129.14,6.96,129.51,-0.03,-0.84,0.43,99.76,429.93,1,0.93,427.15,15.04,426.73,429.86,0,0,433.42
1447.279113,-126.29,7.53,130.45,-0.07,-0.80,0.43,99.76,429.93,1,1.24,427.29,8.05,426.82,429.89,0,0,430.89
1447.288999,-125.96,7.57,130.54,-0.07,-0.78,0.43,99.78,425.51,1,1.04,427.22,2.01,426.80,425.45,0,0,425.55
1447.298653,-125.28,7.64,130.69,-0.07,-0.76,0.44,99.77,426.61,1,0.97,427.20,2.62,426.82,426.55,0,0,426.71
1447.308360,-124.25,7.71,130.90,-0.08,-0.75,0.46,99.78,425.51,1,0.79,427.13,-5.07,426.82,425.42,0,0,425.51
1447.318061,-124.25,7.71,130.90,-0.08,-0.75,0.46,99.78,425.51,1,0.61,427.06,-7.89,426.80,425.41,0,0,425.51
1447.327847,-123.20,7.74,131.12,-0.08,-0.75,0.46,99.78,425.51,1,0.44,426.99,-0.58,426.73,425.39,0,0,425.51
1447.337928,-122.48,7.74,131.27,-0.08,-0.75,0.46,99.78,425.51,1,0.28,426.93,4.68,426.71,425.37,0,0,425.80
1447.391620,-118.80,7.56,132.05,-0.07,-0.73,0.51,99.77,426.61,1,0.24,426.92,2.43,426.73,426.47,0,0,426.69
1447.401277,-118.43,7.52,132.12,-0.07,-0.74,0.52,99.77,426.61,1,0.21,426.90,-4.07,426.69,426.47,0,0,426.61
1447.411001,-117.29,7.41,132.36,-0.06,-0.74,0.54,99.78,425.51,1,0.06,426.84,-10.54,426.67,425.35,0,0,425.51
1447.420682,-116.91,7.37,132.44,-0.06,-0.73,0.55,99.77,426.61,1,0.03,426.83,5.02,426.69,426.45,0,0,426.97
1447.431345,-116.13,7.29,132.60,-0.05,-0.73,0.58,99.76,429.93,1,0.37,426.97,0.95,426.69,429.80,0,0,429.86
1447.441136,-114.98,7.16,132.85,-0.04,-0.72,0.61,99.76,429.93,1,0.69,427.12,-7.15,426.78,429.84,0,0,429.93
1447.494849,-110.43,6.64,133.60,0.03,-0.71,0.67,99.77,426.61,1,0.63,427.10,-7.69,426.80,426.51,0,0,426.61
1447.499678,-110.06,6.59,133.63,0.03,-0.71,0.66,99.76,429.93,1,0.94,427.24,10.50,426.89,429.86,0,0,431.55
1447.509342,-109.32,6.50,133.67,0.04,-0.69,0.66,99.76,429.93,1,1.24,427.37,5.83,426.98,429.89,0,0,430.45
1447.523921,-108.25,6.36,133.76,0.06,-0.65,0.66,99.77,426.61,1,1.15,427.35,2.56,427.00,426.57,0,0,426.71
1447.528783,-107.89,6.32,133.80,0.06,-0.64,0.66,99.78,425.51,1,0.95,427.27,0.00,426.98,425.44,0,0,425.51
1447.540345,-107.54,6.27,133.86,0.07,-0.64,0.65,99.76,428.82,1,1.12,427.35,7.80,427.10,428.77,0,0,429.71
1447.550043,-106.85,6.17,133.99,0.09,-0.63,0.65,99.77,426.61,1,1.03,427.33,0.20,427.19,426.55,0,0,426.47
1447.599051,-103.65,5.67,134.67,0.23,-0.69,0.70,99.79,422.46,1,0.50,427.11,-17.20,427.10,422.35,0,0,422.46
1447.608718,-102.75,5.52,134.76,0.27,-0.71,0.71,99.78,425.51,1,0.33,427.04,-6.70,427.08,425.38,0,0,425.51
1447.618422,-102.75,5.52,134.76,0.27,-0.71,0.71,99.78,425.51,1,0.16,426.97,0.00,427.08,425.36,0,0,425.51
1447.628117,-102.16,5.43,134.81,0.28,-0.72,0.75,99.77,426.61,1,0.12,426.96,-2.41,427.10,426.46,0,0,426.61
1447.639453,-101.29,5.31,134.90,0.28,-0.69,0.81,99.78,425.51,1,-0.04,426.89,-10.63,427.08,425.51,0,0,425.51
1447.649150,-101.02,5.27,134.94,0.28,-0.70,0.81,99.76,429.93,1,0.29,427.03,0.00,427.15,429.80,0,0,429.93
1447.658804,-100.22,5.20,135.16,0.28,-0.70,0.88,99.78,423.57,1,-0.09,426.87,0.33,427.11,423.57,0,0,423.44
1447.712440,-98.11,5.31,136.51,0.28,-0.66,0.86,99.77,426.61,1,-0.12,426.86,-5.78,427.13,426.61,0,0,426.61
1447.722132,-97.18,5.51,137.10,0.28,-0.61,0.79,99.78,425.51,1,-0.26,426.80,-10.39,427.13,425.51,0,0,425.51
1447.731785,-97.18,5.51,137.10,0.28,-0.61,0.79,99.78,425.51,1,-0.40,426.73,-2.66,427.06,425.51,0,0,425.51
1447.741550,-96.78,5.59,137.29,0.27,-0.60,0.77,99.78,425.51,1,-0.54,426.67,2.35,427.04,425.51,0,0,425.58
1447.751252,-96.53,5.63,137.40,0.27,-0.61,0.75,99.78,425.51,1,-0.67,426.61,-10.26,426.98,425.51,0,0,425.51
1447.761015,-96.40,5.65,137.45,0.27,-0.62,0.74,99.78,425.51,1,-0.79,426.56,4.53,426.89,425.51,0,0,425.77
1447.816394,-95.22,5.72,137.28,0.28,-0.68,0.68,99.78,425.51,1,-0.90,426.50,9.38,426.82,425.51,0,0,426.87
1447.821240,-95.03,5.71,137.15,0.27,-0.67,0.66,99.79,422.46,1,-1.34,426.30,-12.76,426.67,422.46,0,0,422.46
1447.830907,-94.94,5.71,137.09,0.27,-0.68,0.65,99.76,429.93,1,-0.94,426.46,10.41,426.67,429.93,0,0,431.51
1447.840653,-94.85,5.71,137.04,0.27,-0.67,0.65,99.76,429.93,1,-0.56,426.61,5.37,426.74,429.93,0,0,430.36
1447.850354,-94.59,5.70,136.97,0.26,-0.67,0.62,99.79,422.46,1,-1.01,426.41,-7.21,426.66,422.46,0,0,422.46
1447.860052,-94.51,5.70,136.98,0.26,-0.67,0.62,99.76,429.93,1,-0.63,426.57,0.00,426.74,429.93,0,0,429.93
1447.870116,-94.35,5.70,137.02,0.27,-0.68,0.59,99.77,426.61,1,-0.62,426.56,14.46,426.77,426.61,0,0,429.81
1447.929477,-93.34,5.72,137.60,0.26,-0.65,0.54,99.77,426.61,1,-0.62,426.56,-13.98,426.77,426.61,0,0,426.61
1447.939160,-93.34,5.72,137.60,0.26,-0.65,0.54,99.77,426.61,1,-0.61,426.56,-3.57,426.72,426.61,0,0,426.61
1447.949470,-93.20,5.71,137.71,0.25,-0.65,0.54,99.77,426.61,1,-0.60,426.55,0.11,426.68,426.61,0,0,426.46
1447.959177,-93.00,5.67,137.85,0.24,-0.65,0.56,99.76,429.93,1,-0.23,426.70,0.63,426.74,429.93,0,0,429.83
1447.968846,-93.00,5.67,137.85,0.24,-0.65,0.56,99.76,429.93,1,0.12,426.85,0.64,426.81,429.78,0,0,429.83
1447.978496,-92.81,5.62,137.97,0.24,-0.64,0.58,99.78,425.51,1,-0.03,426.79,-2.43,426.79,425.51,0,0,425.51
1448.038579,-92.22,5.26,138.20,0.21,-0.67,0.63,99.78,425.51,1,-0.17,426.73,0.00,426.70,425.51,0,0,425.51
1448.048324,-92.22,5.26,138.20,0.21,-0.67,0.63,99.78,425.51,1,-0.30,426.67,0.69,426.70,425.51,0,0,425.41
1448.058040,-92.08,5.11,138.11,0.19,-0.70,0.63,99.77,426.61,1,-0.31,426.67,-14.95,426.72,426.61,0,0,426.61
1448.068024,-92.05,5.06,138.07,0.19,-0.70,0.63,99.77,426.61,1,-0.32,426.66,8.80,426.66,426.61,0,0,427.80
1448.078197,-91.99,4.97,137.98,0.18,-0.72,0.63,99.76,429.93,1,0.04,426.81,25.91,426.66,429.77,0,0,440.11
1448.088264,-91.90,4.83,137.80,0.18,-0.74,0.64,99.76,429.93,1,0.38,426.96,-6.56,426.74,429.81,0,0,429.93
1448.142264,-91.66,4.35,136.93,0.15,-0.75,0.68,99.77,426.61,1,0.34,426.94,7.15,426.74,426.48,0,0,427.31
1448.151945,-91.66,4.35,136.93,0.15,-0.75,0.68,99.77,426.61,1,0.31,426.93,2.40,426.77,426.48,0,0,426.69
1448.161595,-91.61,4.20,136.69,0.14,-0.73,0.69,99.78,425.51,1,0.15,426.87,-8.40,426.77,425.36,0,0,425.51
1448.171290,-91.59,4.10,136.56,0.14,-0.73,0.70,99.77,426.61,1,0.12,426.86,5.42,426.79,426.46,0,0,427.05
1448.181011,-91.57,4.05,136.51,0.14,-0.73,0.72,99.77,426.61,1,0.10,426.85,-7.48,426.81,426.46,0,0,426.61
1448.190702,-91.54,3.88,136.35,0.12,-0.71,0.75,99.77,426.61,1,0.07,426.84,1.85,426.81,426.46,0,0,426.64
1448.240146,-91.73,3.00,134.34,0.09,-0.80,0.73,99.76,429.93,1,0.41,426.98,17.78,426.88,429.81,0,0,434.78
1448.250058,-91.80,2.87,134.00,0.10,-0.80,0.74,99.79,422.46,1,-0.09,426.77,-7.19,426.82,422.46,0,0,422.46
1448.259724,-91.84,2.81,133.86,0.10,-0.80,0.74,99.78,423.57,1,-0.44,426.62,-4.58,426.75,423.57,0,0,423.57
1448.269398,-91.98,2.62,133.60,0.13,-0.80,0.75,99.77,426.61,1,-0.44,426.62,0.00,426.69,426.61,0,0,426.61
1448.279070,-92.04,2.55,133.55,0.13,-0.80,0.75,99.78,423.57,1,-0.77,426.47,-4.92,426.56,423.57,0,0,423.57
1448.288722,-92.15,2.43,133.51,0.13,-0.79,0.77,99.78,425.51,1,-0.87,426.42,-2.10,426.54,425.51,0,0,425.51
1448.298375,-92.34,2.24,133.55,0.13,-0.77,0.82,99.78,425.51,1,-0.97,426.37,-10.52,426.45,425.51,0,0,425.51
1448.352132,-93.17,1.75,134.42,0.08,-0.72,0.91,99.78,425.51,1,-1.07,426.32,-2.63,426.36,425.51,0,0,425.51
1448.357742,-93.17,1.75,134.42,0.08,-0.72,0.91,99.78,425.51,1,-1.15,426.27,4.42,426.34,425.51,0,0,425.75
1448.367979,-93.36,1.68,134.69,0.07,-0.73,0.92,99.76,429.93,1,-0.75,426.43,5.03,426.43,429.93,0,0,430.29
1448.378473,-93.66,1.62,135.10,0.06,-0.73,0.95,99.77,426.61,1,-0.73,426.43,-1.90,426.38,426.61,0,0,426.61
1448.388711,-93.66,1.62,135.10,0.06,-0.73,0.95,99.77,426.61,1,-0.71,426.43,0.00,426.38,426.61,0,0,426.61
1448.398385,-93.98,1.60,135.49,0.07,-0.73,0.96,99.77,426.61,1,-0.69,426.44,0.00,426.47,426.61,0,0,426.61
1448.462982,-95.39,1.98,136.38,0.10,-0.70,0.86,99.78,425.51,1,-0.79,426.39,-9.92,426.47,425.51,0,0,425.51
1448.467841,-95.39,1.98,136.38,0.10,-0.70,0.86,99.78,425.51,1,-0.89,426.34,6.98,426.47,425.51,0,0,426.15
1448.477847,-95.89,2.24,136.58,0.12,-0.73,0.81,99.78,425.51,1,-0.98,426.29,-8.83,426.45,425.51,0,0,425.51
1448.488105,-96.01,2.31,136.62,0.12,-0.75,0.80,99.77,426.61,1,-0.94,426.30,-3.44,426.47,426.61,0,0,426.61
1448.497919,-96.25,2.47,136.70,0.13,-0.74,0.79,99.77,426.61,1,-0.91,426.30,9.34,426.40,426.61,0,0,427.96
1448.507986,-96.60,2.74,136.79,0.14,-0.72,0.77,99.77,426.61,1,-0.87,426.31,-1.67,426.46,426.61,0,0,426.61
1448.566282,-97.82,3.81,137.11,0.11,-0.67,0.69,99.77,426.61,1,-0.84,426.31,-0.33,426.46,426.61,0,0,426.61
1448.571196,-97.95,3.92,137.16,0.10,-0.67,0.68,99.76,428.82,1,-0.56,426.42,5.17,426.53,428.82,0,0,429.21
1448.580963,-98.35,4.25,137.34,0.12,-0.65,0.69,99.77,426.61,1,-0.54,426.43,-5.60,426.55,426.61,0,0,426.61
1448.590696,-98.49,4.35,137.41,0.11,-0.68,0.66,99.77,426.61,1,-0.52,426.43,-15.65,426.57,426.61,0,0,426.61
