Time,Yaw,Pitch,Roll,a_x,a_y,a_z,Temperature,Pressure,Altitude,kf_velocity,kf_altitude,triggerAltitudeAchieved
8071.08,-15.26,-68.02,-21.66,-0.91,0.14,-0.34,34.95,96.03,1475.93,-752.26,1475.25,1
8071.09,-15.26,-68.02,-21.66,-0.91,0.14,-0.34,34.97,96.05,1471.09,-751.87,1470.94,1
8071.10,-15.26,-68.03,-21.65,-0.91,0.13,-0.34,34.95,96.06,1468.81,-750.00,1468.12,1
8071.11,-15.26,-68.03,-21.65,-0.91,0.13,-0.35,34.97,96.08,1464.25,-749.40,1464.03,1
8071.12,-15.26,-68.03,-21.65,-0.91,0.13,-0.35,34.97,96.08,1464.25,-745.83,1462.94,1
8071.13,-15.26,-68.02,-21.66,-0.92,0.14,-0.35,34.95,96.10,1458.26,-745.84,1458.27,1
8071.14,-15.26,-68.02,-21.66,-0.91,0.14,-0.35,34.97,96.11,1454.84,-744.94,1454.51,1
8071.15,-15.27,-68.03,-21.65,-0.92,0.14,-0.34,34.95,96.12,1451.14,-744.00,1450.80,1
8071.16,-15.27,-68.03,-21.65,-0.92,0.14,-0.34,34.96,96.13,1447.72,-742.86,1447.30,1
8071.17,-15.26,-68.03,-21.66,-0.92,0.14,-0.35,34.95,96.16,1440.60,-744.36,1441.15,1
8071.19,-15.26,-68.02,-21.66,-0.92,0.14,-0.34,34.95,96.16,1440.60,-741.37,1439.51,1
8071.20,-15.26,-68.02,-21.66,-0.92,0.14,-0.34,34.95,96.16,1440.60,-737.19,1439.07,1
8071.21,-15.27,-68.03,-21.65,-0.91,0.13,-0.35,34.95,96.20,1430.06,-740.40,1431.23,1
8071.22,-15.27,-68.03,-21.65,-0.92,0.14,-0.35,34.97,96.17,1436.04,-733.52,1433.53,1
8071.23,-15.27,-68.02,-21.65,-0.91,0.14,-0.34,34.95,96.20,1430.06,-732.70,1429.76,1
8071.24,-15.27,-68.02,-21.66,-0.92,0.14,-0.34,34.95,96.21,1426.64,-731.64,1426.26,1
8071.25,-15.27,-68.03,-21.65,-0.91,0.14,-0.35,34.95,96.23,1419.53,-733.21,1420.10,1
8071.26,-15.27,-68.03,-21.65,-0.91,0.14,-0.34,34.95,96.23,1419.53,-730.28,1418.46,1
8071.27,-15.27,-68.03,-21.65,-0.91,0.14,-0.34,34.95,96.23,1419.53,-726.17,1418.03,1
8071.28,-15.27,-68.02,-21.65,-0.92,0.14,-0.35,34.95,96.27,1409.00,-729.45,1410.20,1
8071.29,-15.27,-68.02,-21.66,-0.92,0.14,-0.35,34.97,96.26,1411.28,-725.33,1409.77,1
8071.30,-15.27,-68.02,-21.65,-0.92,0.14,-0.35,34.95,96.28,1405.58,-725.08,1405.49,1
8071.31,-15.27,-68.03,-21.65,-0.92,0.14,-0.34,34.95,96.28,1405.58,-721.71,1404.35,1
8071.32,-15.28,-68.02,-21.65,-0.92,0.14,-0.35,34.95,96.32,1395.06,-725.20,1396.33,1
8071.34,-15.28,-68.02,-21.65,-0.92,0.14,-0.34,34.95,96.32,1395.06,-722.82,1394.19,1
8071.35,-15.28,-68.02,-21.65,-0.92,0.14,-0.34,34.95,96.32,1395.06,-718.89,1393.63,1
8071.36,-15.28,-68.02,-21.65,-0.91,0.13,-0.35,34.95,96.33,1391.36,-717.26,1390.77,1
8071.37,-15.28,-68.02,-21.64,-0.92,0.14,-0.35,34.95,96.33,1391.36,-713.56,1390.01,1
8071.38,-15.28,-68.03,-21.64,-0.91,0.13,-0.34,34.96,96.35,1386.81,-712.64,1386.48,1
8071.39,-15.28,-68.02,-21.64,-0.92,0.14,-0.35,34.95,96.36,1384.54,-710.80,1383.87,1
8071.40,-15.28,-68.02,-21.65,-0.91,0.13,-0.34,34.95,96.38,1377.43,-712.26,1377.96,1
8071.41,-15.28,-68.02,-21.65,-0.91,0.13,-0.35,34.95,96.39,1373.73,-712.10,1373.67,1
8071.42,-15.28,-68.02,-21.65,-0.91,0.13,-0.35,34.95,96.39,1373.73,-708.80,1372.53,1
8071.43,-15.28,-68.02,-21.64,-0.92,0.14,-0.34,34.95,96.42,1366.91,-709.67,1367.23,1
8071.44,-15.28,-68.02,-21.64,-0.91,0.13,-0.34,34.95,96.43,1363.22,-709.36,1363.11,1
8071.45,-15.28,-68.02,-21.64,-0.92,0.14,-0.35,34.95,96.43,1363.22,-706.05,1362.01,1
8071.46,-15.28,-68.02,-21.64,-0.92,0.14,-0.35,34.96,96.44,1359.81,-704.43,1359.22,1
8071.48,-15.29,-68.02,-21.63,-0.92,0.14,-0.34,34.97,96.47,1352.71,-705.97,1353.27,1
8071.49,-15.28,-68.02,-21.64,-0.92,0.13,-0.34,34.95,96.47,1352.71,-703.16,1351.68,1
8071.50,-15.28,-68.02,-21.64,-0.92,0.13,-0.34,34.95,96.47,1352.71,-699.20,1351.26,1
8071.51,-15.28,-68.02,-21.65,-0.92,0.14,-0.34,34.95,96.49,1345.89,-699.94,1346.16,1
8071.52,-15.28,-68.02,-21.65,-0.92,0.14,-0.34,34.97,96.50,1344.75,-697.77,1343.96,1
8071.53,-15.29,-68.02,-21.63,-0.91,0.13,-0.34,34.95,96.50,1342.20,-695.87,1341.51,1
8071.54,-15.29,-68.02,-21.63,-0.92,0.13,-0.35,34.96,96.52,1337.65,-695.51,1337.52,1
8071.55,-15.28,-68.02,-21.64,-0.91,0.14,-0.34,34.95,96.53,1335.38,-693.90,1334.79,1
8071.56,-15.28,-68.02,-21.64,-0.91,0.13,-0.34,34.96,96.54,1331.69,-693.00,1331.36,1
8071.57,-15.28,-68.02,-21.64,-0.91,0.13,-0.34,34.96,96.54,1331.69,-689.60,1330.45,1
8071.58,-15.29,-68.02,-21.64,-0.91,0.14,-0.34,34.95,96.57,1324.88,-690.52,1325.22,1
8071.59,-15.29,-68.02,-21.63,-0.91,0.13,-0.34,34.95,96.57,1324.88,-687.62,1323.82,1
8071.60,-15.29,-68.02,-21.64,-0.92,0.14,-0.34,34.95,96.58,1321.19,-686.40,1320.75,1
8071.61,-15.29,-68.02,-21.64,-0.92,0.14,-0.35,34.95,96.58,1321.19,-682.94,1319.93,1
8071.62,-15.29,-68.02,-21.64,-0.92,0.14,-0.34,34.95,96.59,1317.78,-681.39,1317.22,1
8071.64,-15.29,-68.02,-21.63,-0.92,0.14,-0.35,34.95,96.62,1310.69,-683.05,1311.29,1
8071.65,-15.29,-68.02,-21.63,-0.92,0.14,-0.35,34.95,96.62,1310.69,-680.38,1309.71,1
8071.66,-15.29,-68.02,-21.63,-0.92,0.14,-0.34,34.94,96.61,1311.82,-675.73,1310.13,1
8071.67,-15.29,-68.02,-21.64,-0.92,0.14,-0.34,34.95,96.63,1307.29,-674.73,1306.92,1
8071.68,-15.30,-68.02,-21.63,-0.91,0.13,-0.34,34.95,96.66,1296.79,-679.04,1298.37,1
8071.69,-15.30,-68.02,-21.63,-0.91,0.14,-0.34,34.95,96.66,1296.79,-677.09,1296.08,1
8071.70,-15.30,-68.02,-21.63,-0.91,0.14,-0.34,34.95,96.68,1293.10,-676.17,1292.77,1
8071.71,-15.30,-68.02,-21.63,-0.91,0.13,-0.34,34.97,96.68,1291.97,-673.67,1291.06,1
8071.72,-15.30,-68.02,-21.63,-0.91,0.13,-0.34,34.97,96.68,1291.97,-669.94,1290.61,1
8071.73,-15.29,-68.02,-21.63,-0.92,0.14,-0.34,34.95,96.70,1286.30,-670.02,1286.33,1
8071.74,-15.30,-68.02,-21.63,-0.91,0.13,-0.34,34.95,96.71,1282.61,-669.68,1282.49,1
8071.75,-15.30,-68.02,-21.62,-0.92,0.14,-0.35,34.95,96.71,1282.61,-666.53,1281.47,1
8071.76,-15.30,-68.02,-21.63,-0.92,0.14,-0.34,34.95,96.73,1279.21,-665.14,1278.70,1
8071.77,-15.30,-68.02,-21.63,-0.92,0.14,-0.34,34.95,96.75,1272.13,-666.90,1272.77,1
8071.79,-15.30,-68.02,-21.63,-0.92,0.14,-0.35,34.95,96.74,1275.81,-661.64,1273.89,1
8071.80,-15.30,-68.02,-21.63,-0.92,0.14,-0.35,34.95,96.74,1275.81,-657.23,1274.20,1
8071.81,-15.30,-68.02,-21.62,-0.91,0.13,-0.35,34.96,96.77,1267.59,-659.05,1268.26,1
8071.82,-15.30,-68.02,-21.63,-0.92,0.13,-0.35,34.95,96.76,1268.72,-655.70,1267.50,1
8071.83,-15.30,-68.02,-21.63,-0.91,0.13,-0.34,34.95,96.78,1265.04,-654.51,1264.61,1
8071.84,-15.30,-68.02,-21.63,-0.91,0.13,-0.34,34.95,96.81,1254.56,-658.85,1256.15,1
8071.85,-15.30,-68.03,-21.62,-0.91,0.14,-0.34,34.97,96.82,1253.43,-657.83,1253.06,1
8071.86,-15.30,-68.02,-21.62,-0.91,0.14,-0.34,34.95,96.81,1254.56,-653.73,1253.07,1
8071.87,-15.30,-68.02,-21.62,-0.91,0.14,-0.34,34.95,96.81,1254.56,-649.66,1253.07,1
8071.88,-15.30,-68.02,-21.62,-0.91,0.14,-0.34,34.95,96.83,1251.16,-648.09,1250.59,1
8071.89,-15.30,-68.02,-21.62,-0.91,0.14,-0.34,34.95,96.84,1247.76,-647.20,1247.44,1
8071.90,-15.30,-68.02,-21.61,-0.92,0.14,-0.34,34.95,96.86,1240.68,-649.18,1241.40,1
8071.91,-15.30,-68.02,-21.62,-0.92,0.14,-0.34,34.95,96.85,1244.08,-644.26,1242.29,1
8071.92,-15.30,-68.02,-21.63,-0.92,0.14,-0.34,34.95,96.87,1237.29,-644.97,1237.55,1
8071.94,-15.30,-68.02,-21.63,-0.92,0.14,-0.34,34.95,96.87,1237.29,-642.22,1236.28,1
8071.95,-15.30,-68.02,-21.63,-0.92,0.14,-0.34,34.95,96.87,1237.29,-638.56,1235.95,1
8071.96,-15.30,-68.02,-21.61,-0.92,0.13,-0.35,34.95,96.90,1230.21,-639.84,1230.68,1
8071.97,-15.30,-68.02,-21.61,-0.92,0.14,-0.35,34.95,96.90,1230.21,-637.26,1229.27,1
8071.98,-15.30,-68.02,-21.62,-0.91,0.13,-0.34,34.95,96.92,1223.13,-638.83,1223.71,1
8071.99,-15.30,-68.02,-21.62,-0.92,0.14,-0.35,34.95,96.92,1223.13,-636.33,1222.22,1
8072.00,-15.30,-68.02,-21.62,-0.91,0.13,-0.34,34.96,96.94,1218.61,-636.07,1218.51,1
8072.01,-15.30,-68.02,-21.62,-0.91,0.13,-0.34,34.95,96.94,1219.74,-632.27,1218.35,1
8072.02,-15.30,-68.02,-21.62,-0.91,0.13,-0.34,34.95,96.94,1219.74,-628.38,1218.32,1
8072.03,-15.30,-68.02,-21.63,-0.92,0.14,-0.34,34.95,96.96,1212.67,-629.64,1213.12,1
8072.04,-15.30,-68.02,-21.63,-0.91,0.14,-0.34,34.95,96.97,1209.27,-629.58,1209.25,1
8072.05,-15.30,-68.02,-21.62,-0.92,0.14,-0.34,34.95,96.99,1205.59,-629.37,1205.52,1
8072.06,-15.30,-68.02,-21.62,-0.92,0.13,-0.34,34.95,96.99,1205.59,-626.45,1204.53,1
8072.07,-15.30,-68.02,-21.63,-0.92,0.14,-0.34,34.95,97.00,1202.20,-625.29,1201.78,1
8072.09,-15.30,-68.02,-21.63,-0.92,0.14,-0.35,34.95,97.00,1202.20,-622.13,1201.05,1
8072.10,-15.30,-68.02,-21.63,-0.92,0.14,-0.35,34.95,97.00,1202.20,-618.45,1200.86,1
8072.11,-15.30,-68.02,-21.62,-0.91,0.13,-0.34,34.95,97.01,1198.81,-617.12,1198.32,1
8072.12,-15.30,-68.02,-21.62,-0.92,0.13,-0.35,34.95,97.02,1195.13,-616.64,1194.95,1
8072.13,-15.30,-68.02,-21.62,-0.91,0.13,-0.35,34.95,97.05,1188.34,-618.65,1189.08,1
8072.14,-15.30,-68.02,-21.63,-0.91,0.14,-0.34,34.95,97.04,1191.74,-613.89,1190.00,1
8072.15,-15.30,-68.02,-21.62,-0.91,0.14,-0.34,34.95,97.05,1188.34,-612.30,1187.76,1
8072.16,-15.30,-68.02,-21.62,-0.91,0.13,-0.34,34.95,97.07,1181.28,-614.24,1181.99,1
8072.17,-15.30,-68.02,-21.62,-0.91,0.13,-0.34,34.95,97.07,1181.28,-611.95,1180.44,1
8072.18,-15.30,-68.02,-21.62,-0.92,0.14,-0.34,34.95,97.08,1177.89,-611.03,1177.55,1
8072.19,-15.30,-68.02,-21.62,-0.91,0.13,-0.35,34.95,97.08,1177.89,-607.99,1176.78,1
8072.20,-15.30,-68.02,-21.62,-0.92,0.14,-0.34,34.95,97.08,1177.89,-604.41,1176.58,1
8072.21,-15.31,-68.02,-21.62,-0.92,0.14,-0.34,34.95,97.10,1174.21,-603.38,1173.84,1
8072.22,-15.30,-68.02,-21.62,-0.92,0.14,-0.34,34.95,97.11,1170.82,-602.83,1170.62,1
8072.24,-15.30,-68.02,-21.62,-0.92,0.14,-0.35,34.96,97.13,1166.02,-603.44,1166.24,1
8072.25,-15.30,-68.02,-21.62,-0.92,0.14,-0.35,34.96,97.13,1166.02,-600.85,1165.07,1
8072.26,-15.30,-68.02,-21.63,-0.91,0.14,-0.34,34.95,97.12,1167.15,-596.59,1165.60,1
8072.27,-15.30,-68.02,-21.62,-0.92,0.14,-0.34,34.95,97.12,1167.15,-592.74,1165.74,1
8072.28,-15.30,-68.02,-21.62,-0.91,0.13,-0.34,34.95,97.15,1160.37,-593.96,1160.81,1
8072.29,-15.30,-68.02,-21.62,-0.92,0.13,-0.34,34.97,97.15,1159.24,-592.40,1158.67,1
8072.30,-15.30,-68.02,-21.63,-0.91,0.14,-0.34,34.95,97.15,1160.37,-588.46,1158.93,1
8072.31,-15.30,-68.02,-21.63,-0.91,0.13,-0.34,34.95,97.16,1156.70,-587.40,1156.31,1
8072.32,-15.30,-68.02,-21.63,-0.91,0.13,-0.34,34.95,97.16,1156.70,-584.44,1155.62,1
8072.33,-15.30,-68.02,-21.62,-0.92,0.14,-0.34,34.95,97.17,1153.31,-583.46,1152.95,1
8072.34,-15.30,-68.02,-21.62,-0.91,0.13,-0.34,34.95,97.20,1146.25,-585.69,1147.06,1
8072.35,-15.30,-68.02,-21.63,-0.92,0.14,-0.34,34.95,97.20,1146.25,-583.61,1145.49,1
8072.36,-15.30,-68.02,-21.63,-0.92,0.14,-0.34,34.95,97.21,1142.86,-582.87,1142.59,1
8072.37,-15.30,-68.02,-21.62,-0.92,0.14,-0.34,34.95,97.21,1142.86,-580.02,1141.82,1
8072.39,-15.31,-68.02,-21.62,-0.92,0.13,-0.34,34.95,97.23,1135.81,-581.76,1136.44,1
8072.40,-15.31,-68.02,-21.62,-0.92,0.13,-0.34,34.95,97.23,1135.81,-579.57,1135.01,1
8072.41,-15.30,-68.02,-21.63,-0.91,0.13,-0.34,34.95,97.25,1132.42,-578.81,1132.14,1
8072.42,-15.30,-68.02,-21.63,-0.92,0.14,-0.35,34.95,97.23,1135.81,-573.50,1133.87,1
8072.43,-15.30,-68.02,-21.62,-0.91,0.13,-0.35,34.95,97.26,1129.03,-574.41,1129.36,1
8072.44,-15.30,-68.02,-21.62,-0.92,0.14,-0.34,34.95,97.25,1132.42,-569.57,1130.65,1
8072.45,-15.30,-68.02,-21.63,-0.91,0.14,-0.35,34.95,97.27,1125.36,-570.83,1125.82,1
8072.46,-15.30,-68.02,-21.63,-0.91,0.13,-0.34,34.95,97.26,1129.03,-565.88,1127.23,1
8072.47,-15.30,-68.02,-21.63,-0.91,0.13,-0.34,34.95,97.26,1129.03,-561.98,1127.61,1
8072.48,-15.30,-68.02,-21.63,-0.92,0.14,-0.34,34.95,97.30,1118.31,-566.21,1119.85,1
8072.49,-15.30,-68.02,-21.63,-0.91,0.13,-0.34,34.95,97.28,1121.98,-562.07,1120.47,1
8072.50,-15.30,-68.02,-21.63,-0.92,0.14,-0.35,34.95,97.31,1114.92,-563.55,1115.46,1
8072.51,-15.30,-68.02,-21.63,-0.92,0.14,-0.35,34.95,97.30,1118.31,-558.91,1116.61,1
8072.52,-15.30,-68.02,-21.63,-0.92,0.13,-0.34,34.95,97.33,1107.87,-562.74,1109.27,1
8072.54,-15.30,-68.02,-21.63,-0.92,0.14,-0.34,34.95,97.33,1107.87,-561.19,1107.31,1
8072.55,-15.30,-68.02,-21.63,-0.92,0.14,-0.34,34.95,97.33,1107.87,-558.22,1106.79,1
8072.56,-15.30,-68.02,-21.63,-0.92,0.13,-0.34,34.95,97.33,1107.87,-554.88,1106.65,1
8072.57,-15.31,-68.02,-21.62,-0.92,0.14,-0.34,34.95,97.34,1104.49,-553.93,1104.14,1
8072.58,-15.31,-68.02,-21.63,-0.91,0.13,-0.34,34.95,97.36,1101.10,-553.62,1100.99,1
8072.59,-15.31,-68.02,-21.62,-0.91,0.13,-0.34,34.95,97.37,1097.44,-553.69,1097.46,1
8072.60,-15.31,-68.02,-21.62,-0.91,0.14,-0.34,34.95,97.38,1094.06,-553.65,1094.04,1
8072.61,-15.31,-68.02,-21.62,-0.91,0.13,-0.35,34.95,97.37,1097.44,-548.65,1095.61,1
8072.62,-15.31,-68.02,-21.62,-0.91,0.13,-0.35,34.95,97.37,1097.44,-544.81,1096.04,1
8072.63,-15.31,-68.02,-21.62,-0.92,0.14,-0.34,34.95,97.38,1094.06,-543.77,1093.68,1
8072.64,-15.31,-68.02,-21.62,-0.91,0.14,-0.34,34.95,97.39,1090.67,-543.49,1090.57,1
8072.65,-15.31,-68.02,-21.62,-0.92,0.14,-0.34,34.95,97.41,1087.01,-543.61,1087.05,1
8072.66,-15.31,-68.02,-21.62,-0.92,0.14,-0.34,34.95,97.41,1087.01,-541.16,1086.12,1
8072.67,-15.31,-68.02,-21.63,-0.92,0.14,-0.34,34.95,97.43,1080.24,-542.97,1080.91,1
8072.69,-15.31,-68.02,-21.63,-0.92,0.14,-0.35,34.95,97.43,1080.24,-540.98,1079.52,1
8072.70,-15.31,-68.02,-21.63,-0.92,0.14,-0.35,34.95,97.43,1080.24,-537.98,1079.15,1
8072.71,-15.31,-68.03,-21.62,-0.92,0.14,-0.35,34.95,97.44,1076.58,-537.40,1076.37,1
8072.72,-15.31,-68.02,-21.62,-0.92,0.14,-0.35,34.95,97.44,1076.58,-534.80,1075.63,1
8072.73,-15.31,-68.02,-21.62,-0.91,0.14,-0.35,34.95,97.46,1073.20,-534.13,1072.96,1
8072.74,-15.31,-68.02,-21.62,-0.91,0.14,-0.34,34.95,97.47,1069.54,-534.19,1069.56,1
8072.75,-15.31,-68.02,-21.62,-0.91,0.13,-0.34,34.95,97.48,1066.16,-534.24,1066.18,1
8072.76,-15.31,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.48,1066.16,-531.81,1065.27,1
8072.77,-15.31,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.48,1066.16,-528.74,1065.04,1
8072.78,-15.31,-68.02,-21.62,-0.92,0.14,-0.34,34.95,97.51,1059.12,-530.65,1059.81,1
8072.79,-15.31,-68.02,-21.62,-0.91,0.13,-0.34,34.95,97.51,1059.12,-528.74,1058.42,1
8072.80,-15.32,-68.02,-21.61,-0.92,0.14,-0.35,34.95,97.52,1055.74,-528.28,1055.57,1
8072.81,-15.32,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.52,1055.74,-525.75,1054.81,1
8072.82,-15.32,-68.02,-21.62,-0.92,0.14,-0.34,34.95,97.53,1052.36,-525.15,1052.14,1
8072.84,-15.32,-68.02,-21.62,-0.92,0.14,-0.35,34.95,97.54,1048.70,-525.26,1048.74,1
8072.85,-15.32,-68.02,-21.62,-0.92,0.14,-0.35,34.95,97.54,1048.70,-522.90,1047.83,1
8072.86,-15.32,-68.02,-21.62,-0.91,0.13,-0.34,34.95,97.54,1048.70,-519.88,1047.60,1
8072.87,-15.32,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.55,1045.32,-519.17,1045.06,1
8072.88,-15.32,-68.02,-21.62,-0.91,0.14,-0.34,34.95,97.57,1041.94,-519.08,1041.91,1
8072.89,-15.32,-68.02,-21.62,-0.92,0.14,-0.34,34.95,97.58,1038.28,-519.36,1038.39,1
8072.90,-15.32,-68.02,-21.62,-0.91,0.13,-0.34,34.95,97.57,1041.94,-514.39,1040.13,1
8072.91,-15.32,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.59,1034.91,-515.86,1035.44,1
8072.92,-15.32,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.59,1034.91,-513.90,1034.19,1
8072.93,-15.33,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.60,1031.53,-513.50,1031.38,1
8072.94,-15.32,-68.02,-21.62,-0.91,0.14,-0.35,34.95,97.60,1031.53,-511.05,1030.64,1
8072.95,-15.33,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.63,1024.49,-513.20,1025.28,1
8072.96,-15.33,-68.02,-21.61,-0.91,0.13,-0.35,34.95,97.62,1027.87,-508.97,1026.33,1
8072.97,-15.32,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.63,1024.49,-507.98,1024.14,1
8072.99,-15.32,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.64,1020.84,-508.07,1020.87,1
8073.00,-15.32,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.64,1020.84,-505.78,1020.00,1
8073.01,-15.32,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.64,1020.84,-502.86,1019.77,1
8073.02,-15.32,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.65,1017.46,-502.25,1017.24,1
8073.03,-15.32,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.67,1014.09,-502.26,1014.09,1
8073.04,-15.32,-68.02,-21.61,-0.92,0.13,-0.34,34.95,97.67,1014.09,-499.97,1013.25,1
8073.05,-15.32,-68.02,-21.62,-0.91,0.13,-0.34,34.95,97.67,1014.09,-497.09,1013.03,1
8073.06,-15.33,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.69,1007.06,-499.18,1007.82,1
8073.07,-15.33,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.69,1007.06,-497.46,1006.43,1
8073.08,-15.33,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.70,1003.68,-497.20,1003.59,1
8073.09,-15.33,-68.02,-21.61,-0.91,0.14,-0.34,34.95,97.69,1007.06,-492.40,1005.31,1
8073.10,-15.33,-68.02,-21.61,-0.92,0.14,-0.34,34.96,97.71,1002.56,-492.15,1002.47,1
8073.11,-15.33,-68.02,-21.61,-0.91,0.14,-0.34,34.95,97.72,1000.03,-491.69,999.86,1
8073.12,-15.33,-68.02,-21.61,-0.92,0.14,-0.35,34.95,97.73,996.65,-491.79,996.69,1
8073.14,-15.33,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.73,996.65,-489.57,995.85,1
8073.15,-15.33,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.73,996.65,-486.75,995.62,1
8073.16,-15.33,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.74,993.28,-486.24,993.10,1
8073.17,-15.33,-68.02,-21.61,-0.92,0.14,-0.34,34.94,97.75,989.63,-486.55,989.74,1
8073.18,-15.33,-68.02,-21.61,-0.91,0.13,-0.35,34.95,97.75,989.63,-484.41,988.85,1
8073.19,-15.33,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.75,989.63,-481.64,988.61,1
8073.20,-15.33,-68.02,-21.61,-0.91,0.14,-0.34,34.95,97.78,982.88,-483.62,983.61,1
8073.21,-15.33,-68.02,-21.61,-0.91,0.14,-0.34,34.95,97.78,982.88,-481.94,982.27,1
8073.22,-15.33,-68.02,-21.61,-0.91,0.14,-0.34,34.95,97.78,982.88,-479.30,981.92,1
8073.23,-15.33,-68.02,-21.61,-0.92,0.14,-0.35,34.95,97.79,979.23,-479.07,979.15,1
8073.24,-15.33,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.79,979.23,-476.83,978.41,1
8073.25,-15.33,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.80,975.86,-476.52,975.75,1
8073.26,-15.33,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.80,976.98,-473.44,975.86,1
8073.27,-15.33,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.81,972.21,-473.95,972.39,1
8073.29,-15.33,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.83,968.84,-474.38,969.00,1
8073.30,-15.33,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.83,968.84,-472.33,968.09,1
8073.31,-15.34,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.83,968.84,-469.63,967.85,1
8073.32,-15.34,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.84,965.47,-469.23,965.32,1
8073.33,-15.33,-68.02,-21.61,-0.91,0.13,-0.35,34.95,97.84,965.47,-466.98,964.65,1
8073.34,-15.34,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.84,965.47,-464.25,964.47,1
8073.35,-15.34,-68.02,-21.61,-0.91,0.13,-0.35,34.95,97.84,965.47,-461.41,964.43,1
8073.36,-15.34,-68.02,-21.61,-0.91,0.13,-0.34,34.96,97.86,958.45,-463.67,959.27,1
8073.37,-15.34,-68.02,-21.61,-0.91,0.13,-0.34,34.96,97.86,958.45,-462.16,957.89,1
8073.38,-15.34,-68.02,-21.60,-0.92,0.14,-0.34,34.95,97.86,958.45,-459.65,957.53,1
8073.39,-15.34,-68.02,-21.60,-0.91,0.14,-0.34,34.95,97.86,958.45,-456.88,957.44,1
8073.40,-15.34,-68.02,-21.61,-0.92,0.13,-0.34,34.95,97.89,951.43,-459.19,952.27,1
8073.41,-15.34,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.88,955.08,-455.04,953.56,1
8073.42,-15.34,-68.02,-21.61,-0.92,0.13,-0.34,34.95,97.89,951.43,-454.53,951.24,1
8073.44,-15.34,-68.02,-21.60,-0.92,0.14,-0.34,34.95,97.89,951.43,-452.32,950.62,1
8073.45,-15.34,-68.02,-21.60,-0.92,0.14,-0.34,34.95,97.89,951.43,-449.66,950.46,1
8073.46,-15.33,-68.02,-21.61,-0.91,0.14,-0.34,34.97,97.89,950.30,-447.73,949.60,1
8073.47,-15.34,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.91,944.69,-449.26,945.25,1
8073.48,-15.34,-68.02,-21.61,-0.91,0.14,-0.34,34.95,97.93,941.04,-450.29,941.42,1
8073.49,-15.34,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.93,941.04,-448.51,940.39,1
8073.50,-15.34,-68.02,-21.60,-0.91,0.13,-0.35,34.95,97.93,941.04,-445.99,940.12,1
8073.51,-15.34,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.93,941.04,-443.28,940.06,1
8073.52,-15.34,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.93,941.04,-440.54,940.04,1
8073.53,-15.34,-68.02,-21.61,-0.92,0.14,-0.35,34.95,97.94,937.67,-440.26,937.57,1
8073.54,-15.34,-68.02,-21.61,-0.91,0.13,-0.34,34.95,97.94,937.67,-438.17,936.91,1
8073.55,-15.34,-68.02,-21.60,-0.92,0.14,-0.35,34.95,97.95,934.31,-438.08,934.27,1
8073.56,-15.34,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.95,934.31,-436.05,933.57,1
8073.57,-15.34,-68.02,-21.61,-0.92,0.14,-0.34,34.95,97.97,927.29,-438.65,928.24,1
8073.59,-15.35,-68.02,-21.60,-0.92,0.14,-0.35,34.95,97.97,927.29,-437.33,926.81,1
8073.60,-15.35,-68.02,-21.60,-0.92,0.14,-0.35,34.95,97.97,927.29,-434.99,926.44,1
8073.61,-15.35,-68.02,-21.61,-0.91,0.14,-0.34,34.95,97.96,930.66,-429.93,928.81,1
